domain,url,title
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/newsroom/sidney-myer-centennial-scholarship-media-release,"‘Incredibly generous gift’: New scholarship offers 26 students full fee remission, significant living allowance for Faculty’s 100th birthday"
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/wcla/resources/assessment-and-feedback,Assessment and Feedback
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/faces-of-fbe/students-and-alumni/harvey-huang-doctoral-program-in-decision,-risk-and-financial-sciences","Harvey Huang | Doctoral Program in Decision, Risk and Financial Sciences"
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/facilities-and-resources/research-databases/refinitiv-financial-markets,Refinitiv - Financial Markets
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/research/facilities-and-resources/research-databases/reprisk-data-feed,RepRisk Data Feed
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/hassan-andrabi",Hassan Andrabi
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/yilu-grace-bai",Yilu Grace Bai
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/karlo-doroc",Karlo Doroc
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/changfa-fu",Changfa Fu
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/declan-grindrod",Declan Grindrod
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/Michelle-Lee",Michelle Lee
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/zheng-li",Zheng Li
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/kelly-lin",Kelly Xi Lin
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/helena-luo",Helena Luo
fbe.unimelb.edu.au,"https://fbe.unimelb.edu.au/our-people/graduate-research/decision,-risk-and-financial-sciences/logan-mcphail",Logan McPhail
